FirsrName,LastName,EmailId,MobileNumber,CCGId,AddressLine1,AddressLine2,City,State,Country,ZipCode,UserType
FN559,LN559,FN1@Millionlights.org,9000000558,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100558,MillionLight
FN560,LN560,FN2@Millionlights.org,9000000559,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100559,MillionLight
FN561,LN561,FN1@Millionlights.org,9000000560,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100560,MillionLight
FN562,LN562,FN2@Millionlights.org,9000000561,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100561,MillionLight
FN563,LN563,FN1@Millionlights.org,9000000562,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100562,MillionLight
FN564,LN564,FN2@Millionlights.org,9000000563,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100563,MillionLight
FN565,LN565,FN1@Millionlights.org,9000000564,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100564,MillionLight
FN566,LN566,FN2@Millionlights.org,9000000565,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100565,MillionLight
FN567,LN567,FN1@Millionlights.org,9000000566,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100566,MillionLight
FN568,LN568,FN2@Millionlights.org,9000000567,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100567,MillionLight
FN569,LN569,FN1@Millionlights.org,9000000568,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100568,MillionLight
FN570,LN570,FN2@Millionlights.org,9000000569,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100569,MillionLight
FN571,LN571,FN1@Millionlights.org,9000000570,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100570,MillionLight
FN572,LN572,FN2@Millionlights.org,9000000571,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100571,MillionLight
FN573,LN573,FN1@Millionlights.org,9000000572,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100572,MillionLight
FN574,LN574,FN2@Millionlights.org,9000000573,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100573,MillionLight
FN575,LN575,FN1@Millionlights.org,9000000574,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100574,MillionLight
FN576,LN576,FN2@Millionlights.org,9000000575,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100575,MillionLight
FN577,LN577,FN1@Millionlights.org,9000000576,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100576,MillionLight
FN578,LN578,FN2@Millionlights.org,9000000577,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100577,MillionLight
FN579,LN579,FN1@Millionlights.org,9000000578,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100578,MillionLight
FN580,LN580,FN2@Millionlights.org,9000000579,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100579,MillionLight
FN581,LN581,FN1@Millionlights.org,9000000580,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100580,MillionLight
FN582,LN582,FN2@Millionlights.org,9000000581,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100581,MillionLight
FN583,LN583,FN1@Millionlights.org,9000000582,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100582,MillionLight
FN584,LN584,FN2@Millionlights.org,9000000583,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100583,MillionLight
FN585,LN585,FN1@Millionlights.org,9000000584,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100584,MillionLight
FN586,LN586,FN2@Millionlights.org,9000000585,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100585,MillionLight
FN587,LN587,FN1@Millionlights.org,9000000586,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100586,MillionLight
FN588,LN588,FN2@Millionlights.org,9000000587,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100587,MillionLight
FN589,LN589,FN1@Millionlights.org,9000000588,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100588,MillionLight
FN590,LN590,FN2@Millionlights.org,9000000589,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100589,MillionLight
FN591,LN591,FN1@Millionlights.org,9000000590,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100590,MillionLight
FN592,LN592,FN2@Millionlights.org,9000000591,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100591,MillionLight
FN593,LN593,FN1@Millionlights.org,9000000592,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100592,MillionLight
FN594,LN594,FN2@Millionlights.org,9000000593,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100593,MillionLight
FN595,LN595,FN1@Millionlights.org,9000000594,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100594,MillionLight
FN596,LN596,FN2@Millionlights.org,9000000595,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100595,MillionLight
FN597,LN597,FN1@Millionlights.org,9000000596,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100596,MillionLight
FN598,LN598,FN2@Millionlights.org,9000000597,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100597,MillionLight
FN599,LN599,FN1@Millionlights.org,9000000598,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100598,MillionLight
FN600,LN600,FN2@Millionlights.org,9000000599,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100599,MillionLight
FN601,LN601,FN1@Millionlights.org,9000000600,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100600,MillionLight
FN602,LN602,FN2@Millionlights.org,9000000601,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100601,MillionLight
FN603,LN603,FN1@Millionlights.org,9000000602,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100602,MillionLight
FN604,LN604,FN2@Millionlights.org,9000000603,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100603,MillionLight
FN605,LN605,FN1@Millionlights.org,9000000604,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100604,MillionLight
FN606,LN606,FN2@Millionlights.org,9000000605,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100605,MillionLight
FN607,LN607,FN1@Millionlights.org,9000000606,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100606,MillionLight
FN608,LN608,FN2@Millionlights.org,9000000607,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100607,MillionLight
FN609,LN609,FN1@Millionlights.org,9000000608,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100608,MillionLight
FN610,LN610,FN2@Millionlights.org,9000000609,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100609,MillionLight
FN611,LN611,FN1@Millionlights.org,9000000610,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100610,MillionLight
FN612,LN612,FN2@Millionlights.org,9000000611,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100611,MillionLight
FN613,LN613,FN1@Millionlights.org,9000000612,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100612,MillionLight
FN614,LN614,FN2@Millionlights.org,9000000613,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100613,MillionLight
FN615,LN615,FN1@Millionlights.org,9000000614,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100614,MillionLight
FN616,LN616,FN2@Millionlights.org,9000000615,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100615,MillionLight
FN617,LN617,FN1@Millionlights.org,9000000616,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100616,MillionLight
FN618,LN618,FN2@Millionlights.org,9000000617,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100617,MillionLight
FN619,LN619,FN1@Millionlights.org,9000000618,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100618,MillionLight
FN620,LN620,FN2@Millionlights.org,9000000619,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100619,MillionLight
FN621,LN621,FN1@Millionlights.org,9000000620,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100620,MillionLight
FN622,LN622,FN2@Millionlights.org,9000000621,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100621,MillionLight
FN623,LN623,FN1@Millionlights.org,9000000622,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100622,MillionLight
FN624,LN624,FN2@Millionlights.org,9000000623,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100623,MillionLight
FN625,LN625,FN1@Millionlights.org,9000000624,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100624,MillionLight
FN626,LN626,FN2@Millionlights.org,9000000625,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100625,MillionLight
FN627,LN627,FN1@Millionlights.org,9000000626,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100626,MillionLight
FN628,LN628,FN2@Millionlights.org,9000000627,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100627,MillionLight
FN629,LN629,FN1@Millionlights.org,9000000628,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100628,MillionLight
FN630,LN630,FN2@Millionlights.org,9000000629,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100629,MillionLight
FN631,LN631,FN1@Millionlights.org,9000000630,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100630,MillionLight
FN632,LN632,FN2@Millionlights.org,9000000631,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100631,MillionLight
FN633,LN633,FN1@Millionlights.org,9000000632,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100632,MillionLight
FN634,LN634,FN2@Millionlights.org,9000000633,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100633,MillionLight
FN635,LN635,FN1@Millionlights.org,9000000634,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100634,MillionLight
FN636,LN636,FN2@Millionlights.org,9000000635,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100635,MillionLight
FN637,LN637,FN1@Millionlights.org,9000000636,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100636,MillionLight
FN638,LN638,FN2@Millionlights.org,9000000637,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100637,MillionLight
FN639,LN639,FN1@Millionlights.org,9000000638,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100638,MillionLight
FN640,LN640,FN2@Millionlights.org,9000000639,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100639,MillionLight
FN641,LN641,FN1@Millionlights.org,9000000640,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100640,MillionLight
FN642,LN642,FN2@Millionlights.org,9000000641,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100641,MillionLight
FN643,LN643,FN1@Millionlights.org,9000000642,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100642,MillionLight
FN644,LN644,FN2@Millionlights.org,9000000643,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100643,MillionLight
FN645,LN645,FN1@Millionlights.org,9000000644,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100644,MillionLight
FN646,LN646,FN2@Millionlights.org,9000000645,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100645,MillionLight
FN647,LN647,FN1@Millionlights.org,9000000646,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100646,MillionLight
FN648,LN648,FN2@Millionlights.org,9000000647,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100647,MillionLight
FN649,LN649,FN1@Millionlights.org,9000000648,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100648,MillionLight
FN650,LN650,FN2@Millionlights.org,9000000649,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100649,MillionLight
FN651,LN651,FN1@Millionlights.org,9000000650,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100650,MillionLight
FN652,LN652,FN2@Millionlights.org,9000000651,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100651,MillionLight
FN653,LN653,FN1@Millionlights.org,9000000652,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100652,MillionLight
FN654,LN654,FN2@Millionlights.org,9000000653,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100653,MillionLight
FN655,LN655,FN1@Millionlights.org,9000000654,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100654,MillionLight
FN656,LN656,FN2@Millionlights.org,9000000655,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100655,MillionLight
FN657,LN657,FN1@Millionlights.org,9000000656,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100656,MillionLight
FN658,LN658,FN2@Millionlights.org,9000000657,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100657,MillionLight
FN659,LN659,FN1@Millionlights.org,9000000658,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100658,MillionLight
FN660,LN660,FN2@Millionlights.org,9000000659,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100659,MillionLight
FN661,LN661,FN1@Millionlights.org,9000000660,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100660,MillionLight
FN662,LN662,FN2@Millionlights.org,9000000661,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100661,MillionLight
FN663,LN663,FN1@Millionlights.org,9000000662,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100662,MillionLight
FN664,LN664,FN2@Millionlights.org,9000000663,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100663,MillionLight
FN665,LN665,FN1@Millionlights.org,9000000664,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100664,MillionLight
FN666,LN666,FN2@Millionlights.org,9000000665,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100665,MillionLight
FN667,LN667,FN1@Millionlights.org,9000000666,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100666,MillionLight
FN668,LN668,FN2@Millionlights.org,9000000667,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100667,MillionLight
FN669,LN669,FN1@Millionlights.org,9000000668,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100668,MillionLight
FN670,LN670,FN2@Millionlights.org,9000000669,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100669,MillionLight
FN671,LN671,FN1@Millionlights.org,9000000670,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100670,MillionLight
FN672,LN672,FN2@Millionlights.org,9000000671,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100671,MillionLight
FN673,LN673,FN1@Millionlights.org,9000000672,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100672,MillionLight
FN674,LN674,FN2@Millionlights.org,9000000673,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100673,MillionLight
FN675,LN675,FN1@Millionlights.org,9000000674,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100674,MillionLight
FN676,LN676,FN2@Millionlights.org,9000000675,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100675,MillionLight
FN677,LN677,FN1@Millionlights.org,9000000676,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100676,MillionLight
FN678,LN678,FN2@Millionlights.org,9000000677,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100677,MillionLight
FN679,LN679,FN1@Millionlights.org,9000000678,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100678,MillionLight
FN680,LN680,FN2@Millionlights.org,9000000679,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100679,MillionLight
FN681,LN681,FN1@Millionlights.org,9000000680,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100680,MillionLight
FN682,LN682,FN2@Millionlights.org,9000000681,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100681,MillionLight
FN683,LN683,FN1@Millionlights.org,9000000682,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100682,MillionLight
FN684,LN684,FN2@Millionlights.org,9000000683,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100683,MillionLight
FN685,LN685,FN1@Millionlights.org,9000000684,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100684,MillionLight
FN686,LN686,FN2@Millionlights.org,9000000685,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100685,MillionLight
FN687,LN687,FN1@Millionlights.org,9000000686,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100686,MillionLight
FN688,LN688,FN2@Millionlights.org,9000000687,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100687,MillionLight
FN689,LN689,FN1@Millionlights.org,9000000688,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100688,MillionLight
FN690,LN690,FN2@Millionlights.org,9000000689,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100689,MillionLight
FN691,LN691,FN1@Millionlights.org,9000000690,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100690,MillionLight
FN692,LN692,FN2@Millionlights.org,9000000691,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100691,MillionLight
FN693,LN693,FN1@Millionlights.org,9000000692,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100692,MillionLight
FN694,LN694,FN2@Millionlights.org,9000000693,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100693,MillionLight
FN695,LN695,FN1@Millionlights.org,9000000694,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100694,MillionLight
FN696,LN696,FN2@Millionlights.org,9000000695,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100695,MillionLight
FN697,LN697,FN1@Millionlights.org,9000000696,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100696,MillionLight
FN698,LN698,FN2@Millionlights.org,9000000697,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100697,MillionLight
FN699,LN699,FN1@Millionlights.org,9000000698,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100698,MillionLight
FN700,LN700,FN2@Millionlights.org,9000000699,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100699,MillionLight
FN701,LN701,FN1@Millionlights.org,9000000700,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100700,MillionLight
FN702,LN702,FN2@Millionlights.org,9000000701,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100701,MillionLight
FN703,LN703,FN1@Millionlights.org,9000000702,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100702,MillionLight
FN704,LN704,FN2@Millionlights.org,9000000703,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100703,MillionLight
FN705,LN705,FN1@Millionlights.org,9000000704,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100704,MillionLight
FN706,LN706,FN2@Millionlights.org,9000000705,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100705,MillionLight
FN707,LN707,FN1@Millionlights.org,9000000706,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100706,MillionLight
FN708,LN708,FN2@Millionlights.org,9000000707,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100707,MillionLight
FN709,LN709,FN1@Millionlights.org,9000000708,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100708,MillionLight
FN710,LN710,FN2@Millionlights.org,9000000709,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100709,MillionLight
FN711,LN711,FN1@Millionlights.org,9000000710,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100710,MillionLight
FN712,LN712,FN2@Millionlights.org,9000000711,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100711,MillionLight
FN713,LN713,FN1@Millionlights.org,9000000712,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100712,MillionLight
FN714,LN714,FN2@Millionlights.org,9000000713,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100713,MillionLight
FN715,LN715,FN1@Millionlights.org,9000000714,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100714,MillionLight
FN716,LN716,FN2@Millionlights.org,9000000715,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100715,MillionLight
FN717,LN717,FN1@Millionlights.org,9000000716,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100716,MillionLight
FN718,LN718,FN2@Millionlights.org,9000000717,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100717,MillionLight
FN719,LN719,FN1@Millionlights.org,9000000718,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100718,MillionLight
FN720,LN720,FN2@Millionlights.org,9000000719,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100719,MillionLight
FN721,LN721,FN1@Millionlights.org,9000000720,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100720,MillionLight
FN722,LN722,FN2@Millionlights.org,9000000721,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100721,MillionLight
FN723,LN723,FN1@Millionlights.org,9000000722,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100722,MillionLight
FN724,LN724,FN2@Millionlights.org,9000000723,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100723,MillionLight
FN725,LN725,FN1@Millionlights.org,9000000724,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100724,MillionLight
FN726,LN726,FN2@Millionlights.org,9000000725,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100725,MillionLight
FN727,LN727,FN1@Millionlights.org,9000000726,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100726,MillionLight
FN728,LN728,FN2@Millionlights.org,9000000727,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100727,MillionLight
FN729,LN729,FN1@Millionlights.org,9000000728,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100728,MillionLight
FN730,LN730,FN2@Millionlights.org,9000000729,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100729,MillionLight
FN731,LN731,FN1@Millionlights.org,9000000730,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100730,MillionLight
FN732,LN732,FN2@Millionlights.org,9000000731,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100731,MillionLight
FN733,LN733,FN1@Millionlights.org,9000000732,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100732,MillionLight
FN734,LN734,FN2@Millionlights.org,9000000733,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100733,MillionLight
FN735,LN735,FN1@Millionlights.org,9000000734,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100734,MillionLight
FN736,LN736,FN2@Millionlights.org,9000000735,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100735,MillionLight
FN737,LN737,FN1@Millionlights.org,9000000736,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100736,MillionLight
FN738,LN738,FN2@Millionlights.org,9000000737,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100737,MillionLight
FN739,LN739,FN1@Millionlights.org,9000000738,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100738,MillionLight
FN740,LN740,FN2@Millionlights.org,9000000739,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100739,MillionLight
FN741,LN741,FN1@Millionlights.org,9000000740,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100740,MillionLight
FN742,LN742,FN2@Millionlights.org,9000000741,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100741,MillionLight
FN743,LN743,FN1@Millionlights.org,9000000742,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100742,MillionLight
FN744,LN744,FN2@Millionlights.org,9000000743,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100743,MillionLight
FN745,LN745,FN1@Millionlights.org,9000000744,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100744,MillionLight
FN746,LN746,FN2@Millionlights.org,9000000745,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100745,MillionLight
FN747,LN747,FN1@Millionlights.org,9000000746,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100746,MillionLight
FN748,LN748,FN2@Millionlights.org,9000000747,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100747,MillionLight
FN749,LN749,FN1@Millionlights.org,9000000748,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100748,MillionLight
FN750,LN750,FN2@Millionlights.org,9000000749,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100749,MillionLight
FN751,LN751,FN1@Millionlights.org,9000000750,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100750,MillionLight
FN752,LN752,FN2@Millionlights.org,9000000751,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100751,MillionLight
FN753,LN753,FN1@Millionlights.org,9000000752,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100752,MillionLight
FN754,LN754,FN2@Millionlights.org,9000000753,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100753,MillionLight
FN755,LN755,FN1@Millionlights.org,9000000754,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100754,MillionLight
FN756,LN756,FN2@Millionlights.org,9000000755,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100755,MillionLight
FN757,LN757,FN1@Millionlights.org,9000000756,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100756,MillionLight
FN758,LN758,FN2@Millionlights.org,9000000757,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100757,MillionLight
FN759,LN759,FN1@Millionlights.org,9000000758,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100758,MillionLight
FN760,LN760,FN2@Millionlights.org,9000000759,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100759,MillionLight
